time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
2.866330,-0.002165,-0.011735,-0.001130
2.876340,-0.006421,-0.008513,-0.002194
2.886380,-0.010679,-0.005285,-0.004327
2.896390,-0.003219,-0.008538,0.001019
2.906430,-0.011742,-0.005291,-0.002194
2.916471,-0.007483,-0.006368,-0.003255
2.926480,-0.008547,-0.006370,-0.002190
2.946530,-0.004298,-0.012801,-0.000072
2.946530,-0.004298,-0.012801,-0.000072
2.956571,-0.008553,-0.009584,-0.000069
2.966580,-0.008554,-0.009579,-0.001137
2.976621,-0.011744,-0.007437,-0.000068
2.986630,-0.008560,-0.011714,-0.001147
2.996671,-0.011746,-0.007432,-0.001136
3.026731,-0.008551,-0.008511,-0.001132
3.026731,-0.008551,-0.008511,-0.001132
3.036771,-0.007503,-0.016000,0.000972
3.046781,-0.010695,-0.012775,-0.001158
3.056821,-0.011761,-0.012772,-0.001161
3.066831,-0.010700,-0.015989,0.000963
3.086881,-0.006443,-0.018139,0.000965
3.086881,-0.006443,-0.018139,0.000965
3.096921,-0.010701,-0.014911,-0.001168
3.106931,-0.005376,-0.018148,0.002036
3.116971,-0.010701,-0.014911,-0.001168
3.127011,-0.007509,-0.018136,0.000962
3.137021,-0.006447,-0.020280,0.002023
3.157071,-0.006450,-0.020270,-0.000114
3.167111,-0.012842,-0.019181,-0.000126
3.177121,-0.002194,-0.023493,0.000951
3.187161,-0.009635,-0.014915,-0.001165
3.197171,-0.004314,-0.019214,0.000965
3.207212,-0.008579,-0.019195,-0.000115
3.227262,-0.006449,-0.020275,0.000954
3.227262,-0.006449,-0.020275,0.000954
3.237271,-0.007513,-0.019198,-0.000112
3.247312,-0.002194,-0.023493,0.000951
3.257321,-0.012845,-0.019171,-0.002263
3.267362,0.004209,-0.020310,0.000984
3.277371,-0.013905,-0.017032,-0.002255
3.297421,-0.009652,-0.021322,-0.001196
3.307462,-0.007518,-0.019183,-0.003316
3.317472,-0.007525,-0.022392,-0.002263
3.327512,-0.012849,-0.019161,-0.004399
3.337552,-0.001138,-0.024544,-0.003324
3.347562,-0.007521,-0.019173,-0.005453
3.357602,-0.008588,-0.020243,-0.004392
3.367612,-0.008593,-0.021306,-0.005466
3.377652,-0.005402,-0.022374,-0.007598
3.387662,-0.005404,-0.025598,-0.003341
3.397702,-0.009656,-0.019156,-0.007595
3.407712,-0.005400,-0.023457,-0.004399
3.417752,-0.013913,-0.017006,-0.007596
3.437819,-0.011793,-0.022363,-0.005479
3.437819,-0.011793,-0.022363,-0.005479
3.447829,-0.008605,-0.024499,-0.007617
3.457869,-0.006471,-0.025589,-0.004412
3.467879,-0.012838,-0.012733,-0.008641
3.477919,-0.010720,-0.019158,-0.006530
3.487929,-0.011792,-0.021290,-0.006543
3.507979,-0.009666,-0.023433,-0.006547
3.518020,-0.009649,-0.015947,-0.008648
3.528029,-0.006462,-0.020234,-0.007591
3.538070,-0.012859,-0.021282,-0.007614
3.548079,-0.005409,-0.025583,-0.006545
3.558120,-0.011794,-0.021285,-0.007611
3.578170,-0.006469,-0.022365,-0.008669
3.588210,-0.010738,-0.024487,-0.008691
3.598220,-0.003282,-0.025574,-0.009744
3.608260,-0.011798,-0.021270,-0.010815
3.618270,-0.004347,-0.022342,-0.015073
3.628310,-0.007535,-0.021284,-0.010804
3.638320,-0.010742,-0.023399,-0.012959
3.648360,-0.003291,-0.026622,-0.014022
3.658370,-0.012861,-0.019120,-0.012945
3.668410,-0.006486,-0.020159,-0.023614
3.678420,-0.003287,-0.025559,-0.012949
3.688460,-0.007558,-0.024442,-0.020433
3.698470,-0.003284,-0.022335,-0.017206
3.718520,-0.000116,-0.026562,-0.028968
3.718520,-0.000116,-0.026562,-0.028968
3.728560,-0.007553,-0.025535,-0.015097
3.738570,-0.010776,-0.027600,-0.027934
3.748610,0.003106,-0.023419,-0.018262
3.758620,-0.010744,-0.019082,-0.022552
3.768660,0.000953,-0.022268,-0.034286
3.788710,-0.002241,-0.023346,-0.030027
3.788710,-0.002241,-0.023346,-0.030027
3.798751,0.005229,-0.023400,-0.023597
3.808760,-0.007554,-0.021223,-0.023622
3.818801,0.003086,-0.021202,-0.035343
3.828811,-0.002232,-0.025527,-0.020423
3.838851,-0.001182,-0.025480,-0.031102
3.858901,-0.011816,-0.019058,-0.026828
3.868911,0.004125,-0.027583,-0.041779
3.878951,0.002035,-0.024478,-0.019338
3.888961,-0.008651,-0.026509,-0.034332
3.899001,0.000959,-0.021210,-0.032144
3.909011,-0.012886,-0.022274,-0.023642
3.929061,-0.002238,-0.026585,-0.022564
3.939101,-0.006521,-0.025432,-0.037526
3.949111,-0.001184,-0.021168,-0.039627
3.959151,-0.013946,-0.020134,-0.023634
3.969161,0.003040,-0.028596,-0.052469
3.979201,0.000958,-0.022283,-0.031081
3.999251,-0.004401,-0.023248,-0.049260
4.009291,-0.007566,-0.019031,-0.035362
4.019301,-0.001199,-0.023273,-0.046047
4.029342,-0.002250,-0.020086,-0.041762
4.039351,-0.007565,-0.016880,-0.038556
4.049392,-0.004391,-0.018971,-0.050308
4.079451,-0.010763,-0.012558,-0.047091
4.079451,-0.010763,-0.012558,-0.047091
4.089492,-0.007574,-0.012543,-0.052423
4.099501,-0.011849,-0.017879,-0.050323
4.109542,-0.008645,-0.015753,-0.050304
4.119551,-0.010782,-0.014653,-0.055646
4.129592,-0.017159,-0.008225,-0.055633
4.139602,-0.006523,-0.015730,-0.056708
4.149642,-0.007585,-0.013586,-0.057769
4.159652,-0.011852,-0.015713,-0.056722
4.169692,-0.005446,-0.011462,-0.056685
4.179702,-0.016118,-0.012460,-0.064196
4.189742,-0.001197,-0.013586,-0.062024
4.199782,-0.010799,-0.016754,-0.063134
4.209792,0.003048,-0.021081,-0.060979
4.219832,-0.011858,-0.013541,-0.064190
4.229842,-0.005471,-0.014615,-0.067382
4.239882,-0.009725,-0.012475,-0.065247
4.249892,-0.014022,-0.023126,-0.068514
4.259932,0.006248,-0.018945,-0.063097
4.279982,0.021201,-0.008324,-0.060869
4.289992,-0.010807,-0.015650,-0.070606
4.300032,0.001990,-0.013561,-0.069493
4.310042,-0.014036,-0.025236,-0.073865
4.320083,0.000888,-0.025295,-0.071688
4.330092,-0.014035,-0.024163,-0.074928
4.340133,0.001960,-0.023162,-0.071674
4.350142,-0.015123,-0.029474,-0.080297
4.360183,-0.002299,-0.019929,-0.074876
4.370192,-0.006566,-0.017749,-0.081286
4.380233,-0.003390,-0.026308,-0.080250
4.390242,-0.002360,-0.038049,-0.082439
4.400283,0.014713,-0.031707,-0.080225
4.420333,0.008343,-0.019914,-0.085528
4.430373,-0.014070,-0.030515,-0.086709
4.440373,0.010447,-0.030605,-0.084505
4.450413,0.006168,-0.030540,-0.095198
4.460423,0.007261,-0.025245,-0.086625
4.470463,-0.002340,-0.027339,-0.088798
4.490513,0.000839,-0.031601,-0.093082
4.500523,0.008312,-0.025203,-0.096235
4.510563,-0.003409,-0.021940,-0.100525
