time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
4.069045,-0.059821,-0.041384,-0.015316
4.079085,0.056498,0.027790,-0.043509
4.089125,-0.010754,-0.039519,0.008329
4.109175,0.030927,0.019229,-0.022256
4.119185,-0.012881,-0.025523,-0.014043
4.129225,0.007357,-0.025548,-0.022533
4.139235,0.000039,0.017112,-0.005260
4.149275,-0.002251,-0.028701,-0.026847
4.159316,-0.002196,-0.012717,-0.019294
4.179366,0.041508,-0.004260,-0.030884
4.189376,-0.060899,-0.049960,-0.007882
4.199416,0.071480,0.045861,-0.035905
4.209478,-0.010611,0.009580,0.013903
4.219488,-0.005563,-0.055257,-0.054756
4.229528,0.087514,0.049969,-0.012340
4.249578,0.112873,-0.023745,-0.024369
4.259588,-0.059619,0.031224,-0.012836
4.269628,0.022171,-0.051111,-0.047182
4.279669,0.008491,-0.006380,-0.011757
4.289678,-0.011646,0.034262,-0.010552
4.299719,0.026456,-0.054424,-0.026890
4.309728,-0.048077,-0.032869,-0.017380
4.319769,0.008565,0.023548,-0.016956
4.329778,0.007408,-0.007399,-0.021379
4.339819,-0.013986,-0.052324,0.008260
4.349859,-0.022488,-0.015749,-0.041797
4.359869,0.030972,0.024472,-0.001935
4.369909,-0.006439,0.003392,-0.035253
4.379919,0.020099,-0.048062,-0.012990
4.389959,-0.102304,0.002448,0.004002
4.399969,0.074578,0.010619,-0.038199
4.410009,-0.062935,-0.029789,0.018913
4.420049,-0.070414,-0.008163,-0.032280
4.430059,0.070335,-0.003437,0.001246
4.440099,-0.089609,-0.023148,-0.012108
4.450109,0.013716,-0.048076,-0.005531
4.460149,-0.025635,-0.018051,-0.004429
4.470159,0.006301,-0.033116,-0.002276
4.480200,-0.024629,-0.035101,-0.013053
4.490240,0.022220,-0.070657,0.021091
4.500250,-0.066161,-0.032921,0.006071
4.510290,0.063843,-0.036502,-0.003201
4.530340,0.027554,-0.057763,0.000871
4.530340,0.027554,-0.057763,0.000871
4.550390,0.011556,-0.063061,0.002938
4.560430,0.013681,-0.078130,0.026374
4.570440,0.006159,-0.090835,0.008133
4.580480,-0.016220,-0.091851,0.012339
4.600530,0.015656,-0.132576,0.020780
4.610540,-0.073819,-0.103365,0.002512
4.620580,0.018957,-0.089829,0.012446
4.620580,0.018957,-0.089829,0.012446
4.640630,-0.018380,-0.100372,0.009088
4.650671,-0.034373,-0.098144,0.000509
4.670721,-0.034376,-0.094904,-0.006953
4.670721,-0.034376,-0.094904,-0.006953
4.690771,-0.034361,-0.094950,0.002660
4.700811,0.001833,-0.108936,-0.000510
4.710821,-0.020423,-0.064020,0.001777
4.720861,-0.001378,-0.113192,-0.001607
4.740911,-0.005517,-0.071559,0.004987
4.750921,-0.011961,-0.087542,0.001689
4.760961,0.002962,-0.082210,-0.006790
4.760961,0.002962,-0.082210,-0.006790
4.781011,0.006102,-0.096043,-0.019665
4.781011,0.006102,-0.096043,-0.019665
4.801061,-0.039619,-0.066073,-0.002558
4.821111,-0.043786,-0.043744,0.021036
4.821111,-0.043786,-0.043744,0.021036
4.831152,0.034967,-0.066255,-0.015172
4.841192,-0.008620,-0.047072,0.023254
4.851202,-0.007549,-0.030936,-0.002304
4.861242,0.018011,-0.044962,0.010519
4.871252,-0.028759,0.005423,0.002083
4.891302,-0.091722,-0.033972,0.019882
4.891302,-0.091722,-0.033972,0.019882
4.901342,0.039426,0.000975,-0.007364
4.911382,-0.006307,0.024517,0.013985
4.921392,-0.021388,-0.025556,-0.001248
4.931432,-0.011691,0.002088,0.018137
4.941442,-0.031901,0.027880,-0.002093
4.971533,0.004357,0.034160,0.000174
4.971533,0.004357,0.034160,0.000174
4.981573,-0.025575,-0.005317,0.012723
4.991583,-0.033038,0.001180,-0.001154
5.001623,-0.007401,0.018149,0.006475
5.011633,-0.026614,0.003219,0.014897
5.041723,-0.044747,-0.009603,0.028673
5.041723,-0.044747,-0.009603,0.028673
5.051763,-0.025594,0.001207,-0.011815
5.061773,0.056556,0.007140,0.032236
5.071813,-0.121515,-0.000638,-0.007816
5.081823,0.125685,-0.022779,-0.011511
5.101873,-0.005497,-0.036075,-0.046119
5.101873,-0.005497,-0.036075,-0.046119
5.111913,0.090655,-0.004799,0.049366
5.121954,-0.183384,-0.020738,-0.005946
5.131963,0.174703,-0.033684,0.002460
5.142004,-0.147166,-0.045570,0.026083
5.152014,0.042566,-0.016087,-0.014913
5.182104,0.087313,-0.023723,-0.011621
5.182104,0.087313,-0.023723,-0.011621
