time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
3.230223,0.007516,0.007340,0.023556
3.240233,-0.031904,0.008501,0.030930
3.250273,-0.015939,0.000978,0.029871
3.260283,-0.006366,-0.006534,0.030930
3.270323,-0.041527,-0.003221,0.031916
3.280333,-0.002129,-0.017237,0.033027
3.290373,-0.007479,-0.023617,0.030846
3.300383,-0.031969,-0.018223,0.036145
3.320433,-0.020293,-0.034270,0.033965
3.320433,-0.020293,-0.034270,0.033965
3.330473,-0.023484,-0.032124,0.033966
3.340483,0.000988,-0.047154,0.033962
3.350523,-0.026695,-0.037458,0.035000
3.360564,-0.013915,-0.042854,0.038214
3.370573,0.003099,-0.054637,0.033933
3.380614,-0.022452,-0.046025,0.037108
3.390624,-0.003298,-0.056762,0.036042
3.400664,-0.012892,-0.056726,0.034947
3.410674,-0.022460,-0.052463,0.043486
3.420714,0.012662,-0.064269,0.031777
3.430724,-0.027783,-0.049232,0.041351
3.440764,0.007333,-0.065330,0.033894
3.460814,-0.017141,-0.054601,0.040286
3.460814,-0.017141,-0.054601,0.040286
3.470854,0.005212,-0.062124,0.034972
3.480864,-0.025675,-0.056704,0.039185
3.490904,0.008408,-0.062129,0.033912
3.500914,-0.021414,-0.055635,0.035997
3.510954,-0.003289,-0.054636,0.038188
3.531004,-0.006494,-0.056756,0.037101
3.531004,-0.006494,-0.056756,0.037101
3.541014,-0.009693,-0.055663,0.033893
3.551054,-0.006486,-0.052475,0.034985
3.561064,-0.020344,-0.053498,0.034942
3.571104,-0.004375,-0.057801,0.030693
3.581114,-0.015001,-0.050326,0.038176
3.601195,-0.020344,-0.054576,0.037073
3.601195,-0.020344,-0.054576,0.037073
3.611205,-0.012872,-0.046016,0.028589
3.621245,-0.012882,-0.051371,0.031768
3.631255,-0.005413,-0.049269,0.033935
3.641295,-0.028862,-0.048110,0.030671
3.651305,-0.002214,-0.047129,0.030749
3.661345,-0.026721,-0.045991,0.032823
3.671355,-0.012862,-0.041739,0.027541
3.681395,-0.018186,-0.043893,0.034993
3.691405,-0.008597,-0.041758,0.028620
3.701445,-0.029895,-0.037437,0.032855
3.711455,0.001007,-0.039674,0.032930
3.721495,-0.029876,-0.029957,0.031822
3.741545,-0.030936,-0.028896,0.033961
3.741545,-0.030936,-0.028896,0.033961
3.751585,0.010649,-0.023706,0.037305
3.761595,-0.018133,-0.025749,0.037216
3.771635,-0.003203,-0.021515,0.035140
3.781645,-0.018112,-0.018273,0.037251
3.791686,0.014926,-0.020531,0.040536
3.811736,0.020259,-0.018408,0.039493
3.811736,0.020259,-0.018408,0.039493
3.821745,-0.014894,-0.012964,0.041558
3.831786,0.002161,-0.010873,0.039478
3.841795,0.002157,-0.014092,0.042668
3.851836,-0.023412,-0.008654,0.039418
3.861876,0.010682,-0.013037,0.039492
3.871886,-0.018083,-0.009750,0.041564
3.881926,0.012812,-0.013039,0.038429
3.891936,-0.030836,-0.000127,0.047984
3.901976,0.013882,-0.009823,0.035243
3.911986,-0.011682,-0.007635,0.041592
3.922026,-0.004209,-0.001236,0.038438
3.932036,0.010688,-0.009823,0.037371
3.952086,0.024546,-0.007722,0.035282
3.952086,0.024546,-0.007722,0.035282
