time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
3.900595,-0.004322,-0.015960,-0.009701
3.910635,-0.005405,-0.022364,-0.009735
3.920675,-0.001133,-0.018096,-0.011839
3.930685,-0.005394,-0.019165,-0.008651
3.940725,-0.001146,-0.022362,-0.012928
3.950735,-0.005395,-0.018087,-0.010783
3.960775,-0.004338,-0.021294,-0.010795
3.970785,-0.002208,-0.020218,-0.013989
3.980825,-0.013923,-0.018054,-0.011874
3.990866,-0.002213,-0.021281,-0.015062
4.000875,-0.010729,-0.018054,-0.014002
4.010916,-0.011808,-0.022318,-0.015093
4.020925,-0.010730,-0.016971,-0.017201
4.030966,-0.007528,-0.018075,-0.011857
4.040976,-0.011803,-0.021255,-0.014020
4.051016,-0.008604,-0.020192,-0.015074
4.061056,-0.013936,-0.022321,-0.012963
4.071066,0.002048,-0.022363,-0.015055
4.081106,-0.004335,-0.021304,-0.008658
4.091116,0.000982,-0.024515,-0.010795
4.101156,-0.002210,-0.023442,-0.009731
4.111166,-0.005405,-0.022364,-0.009735
4.121206,0.008443,-0.023461,-0.012906
4.131247,-0.004334,-0.022382,-0.006527
4.141256,0.004185,-0.020234,-0.015039
4.151297,-0.001140,-0.023461,-0.006523
4.161306,-0.002229,-0.027693,-0.014024
4.171347,0.003118,-0.022381,-0.011848
4.181356,-0.008607,-0.023416,-0.010817
4.191397,-0.004359,-0.025535,-0.017224
4.201437,-0.014986,-0.016983,-0.011872
4.211447,-0.021410,-0.024407,-0.018334
4.221487,-0.007554,-0.023379,-0.019359
4.231497,-0.020337,-0.022280,-0.017253
4.251547,-0.020332,-0.023373,-0.011917
4.251547,-0.020332,-0.023373,-0.011917
4.261587,-0.003302,-0.027665,-0.019368
4.271627,-0.012866,-0.019105,-0.016149
4.281637,-0.006507,-0.030863,-0.018324
4.291677,-0.003277,-0.019126,-0.018259
4.301687,-0.005429,-0.028751,-0.014038
4.321737,0.004166,-0.027714,-0.014006
4.321737,0.004166,-0.027714,-0.014006
4.331778,-0.011829,-0.026559,-0.021523
4.341818,0.002024,-0.028750,-0.019358
4.351828,-0.012887,-0.026581,-0.016185
4.361868,-0.004375,-0.030870,-0.018318
4.371878,-0.013935,-0.021248,-0.014026
4.391928,-0.008619,-0.024454,-0.017231
4.391928,-0.008619,-0.024454,-0.017231
4.401968,-0.007553,-0.025535,-0.015097
4.412008,-0.002227,-0.026620,-0.015087
4.422018,-0.001156,-0.027717,-0.009748
4.432058,-0.006484,-0.026627,-0.010826
4.442068,-0.001149,-0.024508,-0.010801
4.462130,0.005243,-0.025597,-0.010789
4.462130,0.005243,-0.025597,-0.010789
4.472170,-0.007541,-0.024498,-0.008682
4.482211,0.008444,-0.023466,-0.011838
4.492220,-0.004351,-0.024483,-0.014015
4.502261,-0.011797,-0.020197,-0.011878
4.512270,-0.001145,-0.021289,-0.013991
4.532321,-0.009673,-0.020179,-0.017214
4.532321,-0.009673,-0.020179,-0.017214
4.542361,-0.002213,-0.021281,-0.015062
4.552401,-0.012875,-0.023387,-0.014033
4.562411,-0.003288,-0.022325,-0.019343
4.572451,-0.013926,-0.018044,-0.014011
4.582461,0.002027,-0.027682,-0.019353
4.602511,-0.009690,-0.025513,-0.018307
4.602511,-0.009690,-0.025513,-0.018307
4.612551,-0.001168,-0.024448,-0.023620
4.622592,-0.011806,-0.022323,-0.014025
4.632601,-0.002241,-0.027653,-0.022569
4.642642,-0.005428,-0.026600,-0.017232
4.652651,-0.007554,-0.023379,-0.019359
4.672701,-0.012882,-0.025518,-0.015111
4.672701,-0.012882,-0.025518,-0.015111
4.682742,0.005222,-0.027687,-0.020413
4.692782,-0.005417,-0.025557,-0.011886
4.702792,0.006279,-0.030895,-0.020425
4.712832,-0.010756,-0.028739,-0.012984
4.722842,-0.005441,-0.031945,-0.016189
4.742892,-0.017149,-0.030879,-0.007671
4.742892,-0.017149,-0.030879,-0.007671
4.752932,-0.007590,-0.037267,-0.018357
4.762972,-0.005420,-0.027703,-0.009760
4.772982,-0.010762,-0.029797,-0.015126
4.783022,-0.002245,-0.034106,-0.012986
4.793032,-0.012888,-0.029810,-0.010859
4.813082,0.005225,-0.030926,-0.012950
4.813082,0.005225,-0.030926,-0.012950
4.823123,-0.003290,-0.027705,-0.010822
4.833163,0.012685,-0.029873,-0.015061
4.843173,0.004180,-0.025604,-0.008655
4.853213,0.008421,-0.030932,-0.014010
4.863223,-0.002221,-0.024485,-0.015077
4.883273,0.002040,-0.024493,-0.016133
4.883273,0.002040,-0.024493,-0.016133
4.893313,-0.009675,-0.021251,-0.016150
4.903323,-0.005414,-0.022333,-0.016144
4.913363,-0.008601,-0.015895,-0.020395
4.923403,-0.016060,-0.019105,-0.014022
4.933413,-0.001146,-0.018055,-0.020385
4.953463,-0.000083,-0.021283,-0.016124
4.953463,-0.000083,-0.021283,-0.016124
4.963503,-0.001131,-0.014872,-0.016097
4.973513,-0.005391,-0.015946,-0.011841
